block,token,freq
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0001,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0002,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0003,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0004,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0005,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0006,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0007,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0008,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_MUTEX_PASSES_THROUGH_CS_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_SEMAPHORE_SUCCESSFUL_ACQUIRES_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_TRIPS_COUNT_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_RWLOCK_PROCESSED_UNITS_WINDOW_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_QUEUE_PROCESSED_BLOCKING_BOUNDED_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_THREADPOOL_MAKESPAN_UPPERBOUND_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_TIMEOUT_CANCELS_OP_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_CONDVAR_WAKE_COUNT_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ATOMIC_FETCH_ADD_TOTAL_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_BARRIER_GENERATIONS_COMPLETED_0009,3
CoreLang5_Block6_Concurrency_And_Async (5),CL5_C6_ASYNC_QUEUE_LATENCY_SLOTS_0009,3
